mode,cores,threads,pf,stage,count,avg,std,p50,p90,p99,p999,trimmed_mean
fread,4,8,1.0,4_block_layer,30,5575.395548299692,4045.124037653234,5792.618751480198,11585.237502960395,11585.237502960395,11585.237502960395,5575.395548299692
fread,4,8,1.0,5_driver_ssd,64,29988749.315084953,190414306.33927435,185363.80004736633,370727.60009473265,681426987.1821227,1434792923.7074413,29988749.315084953
fread,4,8,1.0,6_context_switch,13770,3745339.4375842325,103496383.35049222,2965820.800757861,2965820.800757861,2965820.800757861,2965820.800757861,2889551.0343900104
mmap,1,2,0.5,1_user_space,2,6074003896.261476,6073998103.642724,6074003896.261476,10933202379.175655,12026522037.831345,12135854003.696915,6074003896.261476
mmap,1,2,0.5,2_kernel_entry,1143,1567.2505239678492,1160.6989024308289,1448.1546878700494,2896.309375740099,5792.618751480198,10762.685640251219,1523.7274347392715
mmap,1,2,0.5,3_filesystem,27,181716.5956482862,260364.43985263244,23170.47500592079,741455.2001894653,741455.2001894653,741455.2001894653,181716.5956482862
mmap,1,2,0.5,4_block_layer,85,3833.3506443618935,3466.016498342443,2896.309375740099,11585.237502960395,11585.237502960395,11585.237502960395,3833.3506443618935
mmap,1,2,0.5,5_driver_ssd,112,281562.64717016247,188313.18579040244,185363.80004736633,741455.2001894653,741455.2001894653,741455.2001894653,279836.1458669615
mmap,1,2,0.5,6_context_switch,3376,6489213.7569844015,208995372.907389,2965820.800757861,2965820.800757861,2965820.800757861,2965820.800757861,2915867.776696759
fread,2,2,0.5,1_user_space,2,57926.187514801975,34755.71250888119,57926.187514801975,85730.75752190693,91986.78577350554,92612.3885986654,57926.187514801975
fread,2,2,0.5,2_kernel_entry,3839558,553.1186556047046,341.62544527106326,724.0773439350247,724.0773439350247,724.0773439350247,724.0773439350247,546.6762124909458
fread,2,2,0.5,3_filesystem,31,45593.51533423124,134935.50869229296,5792.618751480198,92681.90002368316,574627.7801468351,724772.4581852037,45593.51533423124
fread,2,2,0.5,4_block_layer,15,6758.055210060232,4538.5782991789165,2896.309375740099,11585.237502960395,11585.237502960395,11585.237502960395,6758.055210060232
fread,2,2,0.5,5_driver_ssd,42,86061.7643077058,90981.71760910015,23170.47500592079,185363.80004736633,370727.60009473265,370727.60009473265,86061.7643077058
fread,2,2,0.5,6_context_switch,96,126565461.3717946,1233373365.238172,11585.237502960395,46340.95001184158,607576195.6052206,10993959419.474491,126565461.3717946
mmap,2,4,1.0,1_user_space,2,6074003896.261476,6073998103.642724,6074003896.261476,10933202379.175655,12026522037.831345,12135854003.696915,6074003896.261476
mmap,2,4,1.0,2_kernel_entry,994,1676.8873699581764,1589.2986621174618,1448.1546878700494,2896.309375740099,5792.618751480198,23170.47500592079,1606.1756655935749
mmap,2,4,1.0,3_filesystem,27,182574.7613892462,259878.18588906832,23170.47500592079,741455.2001894653,741455.2001894653,741455.2001894653,182574.7613892462
mmap,2,4,1.0,4_block_layer,91,3620.3867196751225,3032.359629575114,2896.309375740099,5792.618751480198,11585.237502960395,11585.237502960395,3620.3867196751225
mmap,2,4,1.0,5_driver_ssd,113,11993899.066560397,76903572.8815846,185363.80004736633,370727.60009473265,189812531.24850312,695473114.4945184,5369809.7683766605
mmap,2,4,1.0,6_context_switch,6937,4600384.749058275,145810577.5547878,2965820.800757861,2965820.800757861,2965820.800757861,3155633.332009968,2873943.1707888045
mmap,1,1,0.0,1_user_space,1,5792.618751480198,0.0,5792.618751480198,5792.618751480198,5792.618751480198,5792.618751480198,5792.618751480198
mmap,1,1,0.0,2_kernel_entry,1085,1458.1649737309026,1032.1764918394608,1448.1546878700494,2896.309375740099,5792.618751480198,11098.657527837027,1413.4805615407668
mmap,1,1,0.0,3_filesystem,9,249726.23061936855,228454.8983686758,185363.80004736633,444873.12011367927,711796.9921818867,738489.3793887078,249726.23061936855
mmap,1,1,0.0,4_block_layer,30,4803.046381435665,4314.121168648116,2896.309375740099,11585.237502960395,11585.237502960395,11585.237502960395,4803.046381435665
mmap,1,1,0.0,5_driver_ssd,32,198035.15356622924,86664.98033231185,185363.80004736633,370727.60009473265,370727.60009473265,370727.60009473265,198035.15356622924
mmap,1,1,0.0,6_context_switch,57,213202109.5180764,1594854726.1689687,11585.237502960395,370727.60009473265,5345328487.413874,11467734648.655201,213202109.5180764
fread,4,4,0.5,1_user_space,4,69511.42501776238,23170.47500592079,69511.42501776238,92681.90002368316,92681.90002368316,92681.90002368316,69511.42501776238
fread,4,4,0.5,2_kernel_entry,7444838,543.257437488052,327.79307768111,362.03867196751236,724.0773439350247,724.0773439350247,724.0773439350247,537.0221461061382
fread,4,4,0.5,3_filesystem,38,40025318.76203695,243059822.4130888,11585.237502960395,240972.940061577,956929495.9165297,1462343174.5808766,40025318.76203695
fread,4,4,0.5,4_block_layer,38,4820.830737251613,4307.071327923733,2896.309375740099,11585.237502960395,11585.237502960395,11585.237502960395,4820.830737251613
fread,4,4,0.5,5_driver_ssd,74,137613.83466354304,113782.23904247693,185363.80004736633,370727.60009473265,370727.60009473265,370727.60009473265,137613.83466354304
fread,4,4,0.5,6_context_switch,145,83801056.4448621,1005350080.5803018,11585.237502960395,23170.47500592079,496774.98412694305,10398796481.467102,21995.74812624998
mmap,1,1,0.5,1_user_space,1,5792.618751480198,0.0,5792.618751480198,5792.618751480198,5792.618751480198,5792.618751480198,5792.618751480198
mmap,1,1,0.5,2_kernel_entry,993,1510.1351251655958,1294.0707874126313,1448.1546878700494,2896.309375740099,5792.618751480198,11677.919402985839,1448.1546878700497
mmap,1,1,0.5,3_filesystem,27,168951.38025150576,238863.10586982197,23170.47500592079,519018.6401326265,741455.2001894653,741455.2001894653,168951.38025150576
mmap,1,1,0.5,4_block_layer,93,3955.1751690214246,3302.913820392078,2896.309375740099,11585.237502960395,11585.237502960395,11585.237502960395,3955.1751690214246
mmap,1,1,0.5,5_driver_ssd,112,245255.3403528491,133337.12152224052,185363.80004736633,370727.60009473265,741455.2001894653,741455.2001894653,242868.70619842428
mmap,1,1,0.5,6_context_switch,56,216945984.99740085,1608783265.0562053,11585.237502960395,23170.47500592079,5466702850.04695,11479872084.91856,216945984.99740085
